ano,geocod,regiao,nivel,quartil,renda_m2
2025,1500803,Aljezur,Concelho,2.º quartil,7.79
2025,1500804,Castro Marim,Concelho,2.º quartil,8.71
2025,1500805,Faro,Concelho,2.º quartil,9.67
2025,1500806,Lagoa,Concelho,2.º quartil,9.34
2025,1500807,Lagos,Concelho,2.º quartil,12.34
2025,1500808,Loulé,Concelho,2.º quartil,11.95
2025,1500809,Monchique,Concelho,2.º quartil,7.49
2025,1500810,Olhão,Concelho,2.º quartil,8.5
2025,1500811,Portimão,Concelho,2.º quartil,11.36
2025,1500812,São Brás de Alportel,Concelho,2.º quartil,7.16
2025,1500813,Silves,Concelho,2.º quartil,9.3
2025,1500814,Tavira,Concelho,2.º quartil,11.31
2025,1500815,Vila do Bispo,Concelho,2.º quartil,8.89
2025,1500816,Vila Real de Santo António,Concelho,2.º quartil,9.53
2025,19,Centro,NUTS II,2.º quartil,6.42
2025,191,Região de Aveiro,NUTS III,2.º quartil,7.33
2025,1910101,Águeda,Concelho,2.º quartil,6.05
2025,1910102,Albergaria-a-Velha,Concelho,2.º quartil,6.24
2025,1910103,Anadia,Concelho,2.º quartil,5.96
2025,1910105,Aveiro,Concelho,2.º quartil,9.29
2025,1910108,Estarreja,Concelho,2.º quartil,6
2025,1910110,Ílhavo,Concelho,2.º quartil,8.18
2025,1910112,Murtosa,Concelho,2.º quartil,5.97
2025,1910114,Oliveira do Bairro,Concelho,2.º quartil,5.94
2025,1910115,Ovar,Concelho,2.º quartil,7.01
2025,1910117,Sever do Vouga,Concelho,2.º quartil,4.49
2025,1910118,Vagos,Concelho,2.º quartil,6.07
2025,192,Região de Coimbra,NUTS III,2.º quartil,7.32
2025,1920111,Mealhada,Concelho,2.º quartil,5.03
2025,1920604,Condeixa-a-Nova,Concelho,2.º quartil,5.8
2025,1920601,Arganil,Concelho,2.º quartil,4.56
2025,1920602,Cantanhede,Concelho,2.º quartil,5.65
2025,1920603,Coimbra,Concelho,2.º quartil,9.18
2025,1920605,Figueira da Foz,Concelho,2.º quartil,7.84
2025,1920606,Góis,Concelho,2.º quartil,
2025,1920607,Lousã,Concelho,2.º quartil,5.29
2025,1920608,Mira,Concelho,2.º quartil,5.66
2025,1920609,Miranda do Corvo,Concelho,2.º quartil,6.25
2025,1920610,Montemor-o-Velho,Concelho,2.º quartil,6.3
2025,1920611,Oliveira do Hospital,Concelho,2.º quartil,4.08
2025,1920612,Pampilhosa da Serra,Concelho,2.º quartil,
2025,1920613,Penacova,Concelho,2.º quartil,4.17
2025,1920614,Penela,Concelho,2.º quartil,5.01
2025,1920615,Soure,Concelho,2.º quartil,5.58
2025,1920616,Tábua,Concelho,2.º quartil,4.67
2025,1920617,Vila Nova de Poiares,Concelho,2.º quartil,4.73
2025,1921808,Mortágua,Concelho,2.º quartil,3.8
2025,193,Região de Leiria,NUTS III,2.º quartil,6.61
2025,1931002,Alvaiázere,Concelho,2.º quartil,4.18
2025,1931003,Ansião,Concelho,2.º quartil,4.44
2025,1931004,Batalha,Concelho,2.º quartil,6.36
2025,1931007,Castanheira de Pêra,Concelho,2.º quartil,4.63
2025,1931008,Figueiró dos Vinhos,Concelho,2.º quartil,3.92
2025,1931009,Leiria,Concelho,2.º quartil,7.59
2025,1931010,Marinha Grande,Concelho,2.º quartil,6.17
2025,1931013,Pedrógão Grande,Concelho,2.º quartil,4.35
2025,1931015,Pombal,Concelho,2.º quartil,5.42
2025,1931016,Porto de Mós,Concelho,2.º quartil,5.43
2025,194,Viseu Dão Lafões,NUTS III,2.º quartil,5.77
2025,1940901,Aguiar da Beira,Concelho,2.º quartil,3.15
2025,1941802,Carregal do Sal,Concelho,2.º quartil,4.78
2025,1941803,Castro Daire,Concelho,2.º quartil,4.37
2025,1941806,Mangualde,Concelho,2.º quartil,4.47
2025,1941809,Nelas,Concelho,2.º quartil,4.58
2025,1941816,São Pedro do Sul,Concelho,2.º quartil,5.61
2025,1941810,Oliveira de Frades,Concelho,2.º quartil,5.08
2025,1941811,Penalva do Castelo,Concelho,2.º quartil,4.15
2025,1941814,Santa Comba Dão,Concelho,2.º quartil,4.86
2025,1941817,Sátão,Concelho,2.º quartil,3.38
2025,1941821,Tondela,Concelho,2.º quartil,5.47
2025,1941822,Vila Nova de Paiva,Concelho,2.º quartil,3.35
2025,1941823,Viseu,Concelho,2.º quartil,6.64
2025,1941824,Vouzela,Concelho,2.º quartil,5.68
2025,195,Beira Baixa,NUTS III,2.º quartil,4.79
2025,1950502,Castelo Branco,Concelho,2.º quartil,5.17
2025,1950505,Idanha-a-Nova,Concelho,2.º quartil,3.21
2025,1950506,Oleiros,Concelho,2.º quartil,
2025,1950507,Penamacor,Concelho,2.º quartil,
2025,1950508,Proença-a-Nova,Concelho,2.º quartil,3.64
2025,1950509,Sertã,Concelho,2.º quartil,4.36
2025,1950510,Vila de Rei,Concelho,2.º quartil,
2025,1950511,Vila Velha de Ródão,Concelho,2.º quartil,3.5
2025,196,Beiras e Serra da Estrela,NUTS III,2.º quartil,4.81
2025,1960501,Belmonte,Concelho,2.º quartil,3.37
2025,1960503,Covilhã,Concelho,2.º quartil,6.18
2025,1960504,Fundão,Concelho,2.º quartil,4.79
2025,1960902,Almeida,Concelho,2.º quartil,
2025,1960903,Celorico da Beira,Concelho,2.º quartil,3.1
2025,1960904,Figueira de Castelo Rodrigo,Concelho,2.º quartil,
2025,1960905,Fornos de Algodres,Concelho,2.º quartil,
2025,1960906,Gouveia,Concelho,2.º quartil,3.6
2025,1960907,Guarda,Concelho,2.º quartil,5.11
2025,1960908,Manteigas,Concelho,2.º quartil,3.52
2025,1960909,Mêda,Concelho,2.º quartil,2.7
2025,1960910,Pinhel,Concelho,2.º quartil,3.18
2025,1960911,Sabugal,Concelho,2.º quartil,3.19
2025,1960912,Seia,Concelho,2.º quartil,3.96
2025,1960913,Trancoso,Concelho,2.º quartil,3.35
2025,1A,Grande Lisboa,NUTS II,3.º quartil,18.55
2025,1A01107,Loures,Concelho,3.º quartil,14.76
2025,1A0,Grande Lisboa,NUTS III,3.º quartil,18.55
2025,1A01105,Cascais,Concelho,3.º quartil,20.88
2025,1A01106,Lisboa,Concelho,3.º quartil,21.29
2025,1A01109,Mafra,Concelho,3.º quartil,14.06
2025,1A01110,Oeiras,Concelho,3.º quartil,18.73
2025,1A01111,Sintra,Concelho,3.º quartil,13.85
2025,1111601,Arcos de Valdevez,Concelho,3.º quartil,6.38
2025,1,Continente,NUTS I,3.º quartil,13.89
2025,11,Norte,NUTS II,3.º quartil,11.72
2025,1120301,Amares,Concelho,3.º quartil,8
2025,1120302,Barcelos,Concelho,3.º quartil,8.62
2025,1120303,Braga,Concelho,3.º quartil,10.73
2025,1120306,Esposende,Concelho,3.º quartil,9.47
2025,1120310,Terras de Bouro,Concelho,3.º quartil,
2025,1120313,Vila Verde,Concelho,3.º quartil,7.31
2025,119,Ave,NUTS III,3.º quartil,8.33
2025,1190304,Cabeceiras de Basto,Concelho,3.º quartil,5.33
2025,1190307,Fafe,Concelho,3.º quartil,6.18
2025,1190312,Vila Nova de Famalicão,Concelho,3.º quartil,8.63
2025,1190308,Guimarães,Concelho,3.º quartil,9.15
2025,1190309,Póvoa de Lanhoso,Concelho,3.º quartil,6.42
2025,1190311,Vieira do Minho,Concelho,3.º quartil,7.07
2025,1190314,Vizela,Concelho,3.º quartil,7.45
2025,1191705,Mondim de Basto,Concelho,3.º quartil,5.17
2025,11A,Área Metropolitana do Porto,NUTS III,3.º quartil,14.17
2025,11A0104,Arouca,Concelho,3.º quartil,7.1
2025,11A0107,Espinho,Concelho,3.º quartil,13.01
2025,11A0109,Santa Maria da Feira,Concelho,3.º quartil,8.26
2025,11A0113,Oliveira de Azeméis,Concelho,3.º quartil,7.41
2025,11A0116,São João da Madeira,Concelho,3.º quartil,8.23
2025,11A0119,Vale de Cambra,Concelho,3.º quartil,7.34
2025,11A1304,Gondomar,Concelho,3.º quartil,10.8
2025,11A1306,Maia,Concelho,3.º quartil,11.69
2025,11A1308,Matosinhos,Concelho,3.º quartil,15.92
2025,11A1310,Paredes,Concelho,3.º quartil,7.69
2025,11A1312,Porto,Concelho,3.º quartil,18.18
2025,11A1313,Póvoa de Varzim,Concelho,3.º quartil,10.87
2025,11A1314,Santo Tirso,Concelho,3.º quartil,8.78
2025,11A1315,Valongo,Concelho,3.º quartil,10.11
2025,11A1316,Vila do Conde,Concelho,3.º quartil,10.47
2025,11A1317,Vila Nova de Gaia,Concelho,3.º quartil,13.64
2025,11A1318,Trofa,Concelho,3.º quartil,9.39
2025,11B,Alto Tâmega e Barroso,NUTS III,3.º quartil,6.17
2025,11B1702,Boticas,Concelho,3.º quartil,
2025,11B1703,Chaves,Concelho,3.º quartil,6.65
2025,11B1706,Montalegre,Concelho,3.º quartil,
2025,11B1709,Ribeira de Pena,Concelho,3.º quartil,
2025,11B1712,Valpaços,Concelho,3.º quartil,4.52
2025,111,Alto Minho,NUTS III,3.º quartil,8.58
2025,1111602,Caminha,Concelho,3.º quartil,8.11
2025,1111603,Melgaço,Concelho,3.º quartil,5.13
2025,1111604,Monção,Concelho,3.º quartil,9.25
2025,1111605,Paredes de Coura,Concelho,3.º quartil,5.95
2025,1111606,Ponte da Barca,Concelho,3.º quartil,5.92
2025,1111607,Ponte de Lima,Concelho,3.º quartil,7.84
2025,1111608,Valença,Concelho,3.º quartil,7.45
2025,1111609,Viana do Castelo,Concelho,3.º quartil,9.45
2025,1111610,Vila Nova de Cerveira,Concelho,3.º quartil,6
2025,112,Cávado,NUTS III,3.º quartil,10.12
2025,3003105,Ponta do Sol,Concelho,3.º quartil,
2025,3003106,Porto Moniz,Concelho,3.º quartil,
2025,3003107,Ribeira Brava,Concelho,3.º quartil,10.3
2025,3003108,Santa Cruz,Concelho,3.º quartil,13.5
2025,3003109,Santana,Concelho,3.º quartil,
2025,3003110,São Vicente,Concelho,3.º quartil,
2025,3003201,Porto Santo,Concelho,3.º quartil,
2025,PT,Portugal,Nacional,3.º quartil,13.87
2025,1D11014,Peniche,Concelho,3.º quartil,9.79
2025,1D11101,Alenquer,Concelho,3.º quartil,10.51
2025,1D11102,Arruda dos Vinhos,Concelho,3.º quartil,9.46
2025,1D11104,Cadaval,Concelho,3.º quartil,7.48
2025,1D11108,Lourinhã,Concelho,3.º quartil,9.52
2025,1D11112,Sobral de Monte Agraço,Concelho,3.º quartil,9.14
2025,1D11113,Torres Vedras,Concelho,3.º quartil,10.86
2025,1D2,Médio Tejo,NUTS III,3.º quartil,8.25
2025,1D21401,Abrantes,Concelho,3.º quartil,7.41
2025,1D21402,Alcanena,Concelho,3.º quartil,6.25
2025,1D21408,Constância,Concelho,3.º quartil,
2025,1D21410,Entroncamento,Concelho,3.º quartil,8.32
2025,1D21411,Ferreira do Zêzere,Concelho,3.º quartil,6.34
2025,1D21413,Mação,Concelho,3.º quartil,
2025,1D21417,Sardoal,Concelho,3.º quartil,
2025,1D21418,Tomar,Concelho,3.º quartil,8.66
2025,1D21419,Torres Novas,Concelho,3.º quartil,8.33
2025,1D21420,Vila Nova da Barquinha,Concelho,3.º quartil,7.02
2025,1D21421,Ourém,Concelho,3.º quartil,9
2025,1D3,Lezíria do Tejo,NUTS III,3.º quartil,8.86
2025,1D31103,Azambuja,Concelho,3.º quartil,9.85
2025,1D31403,Almeirim,Concelho,3.º quartil,8.33
2025,1D31404,Alpiarça,Concelho,3.º quartil,6.96
2025,1D31405,Benavente,Concelho,3.º quartil,9.81
2025,1D31406,Cartaxo,Concelho,3.º quartil,7.58
2025,1D31407,Chamusca,Concelho,3.º quartil,5.63
2025,1D31409,Coruche,Concelho,3.º quartil,8.25
2025,1C31209,Gavião,Concelho,3.º quartil,
2025,1C31210,Marvão,Concelho,3.º quartil,4.49
2025,1C31211,Monforte,Concelho,3.º quartil,
2025,1C31212,Nisa,Concelho,3.º quartil,
2025,1C31213,Ponte de Sor,Concelho,3.º quartil,6.98
2025,1C31214,Portalegre,Concelho,3.º quartil,6.37
2025,1C31215,Sousel,Concelho,3.º quartil,5.43
2025,1C4,Alentejo Central,NUTS III,3.º quartil,9.02
2025,1C40701,Alandroal,Concelho,3.º quartil,
2025,1C40702,Arraiolos,Concelho,3.º quartil,8.13
2025,1C40703,Borba,Concelho,3.º quartil,4.8
2025,1C40704,Estremoz,Concelho,3.º quartil,6.25
2025,1C40705,Évora,Concelho,3.º quartil,10.91
2025,1C40706,Montemor-o-Novo,Concelho,3.º quartil,7.61
2025,1C40707,Mora,Concelho,3.º quartil,6.5
2025,1C40708,Mourão,Concelho,3.º quartil,
2025,1C40709,Portel,Concelho,3.º quartil,
2025,1C40713,Viana do Alentejo,Concelho,3.º quartil,4.93
2025,1C40710,Redondo,Concelho,3.º quartil,5.22
2025,1C40711,Reguengos de Monsaraz,Concelho,3.º quartil,6.36
2025,1C40712,Vendas Novas,Concelho,3.º quartil,8.53
2025,1C40714,Vila Viçosa,Concelho,3.º quartil,4.85
2025,1D,Oeste e Vale do Tejo,NUTS II,3.º quartil,9.32
2025,1D1,Oeste,NUTS III,3.º quartil,10.1
2025,1D11001,Alcobaça,Concelho,3.º quartil,9.09
2025,1D11005,Bombarral,Concelho,3.º quartil,8.27
2025,1D11006,Caldas da Rainha,Concelho,3.º quartil,10.3
2025,1D11011,Nazaré,Concelho,3.º quartil,11.36
2025,1D11012,Óbidos,Concelho,3.º quartil,11.36
2025,2004205,Ribeira Grande,Concelho,3.º quartil,7.47
2025,2004206,Vila Franca do Campo,Concelho,3.º quartil,
2025,2004301,Angra do Heroísmo,Concelho,3.º quartil,7.43
2025,2004302,Vila da Praia da Vitória,Concelho,3.º quartil,8.6
2025,2004401,Santa Cruz da Graciosa,Concelho,3.º quartil,
2025,2004501,Calheta (R.A.A.),Concelho,3.º quartil,
2025,2004502,Velas,Concelho,3.º quartil,7.44
2025,2004601,Lajes do Pico,Concelho,3.º quartil,
2025,2004602,Madalena,Concelho,3.º quartil,6.84
2025,2004603,São Roque do Pico,Concelho,3.º quartil,
2025,2004701,Horta,Concelho,3.º quartil,5.94
2025,2004801,Lajes das Flores,Concelho,3.º quartil,
2025,2004802,Santa Cruz das Flores,Concelho,3.º quartil,
2025,2004901,Corvo,Concelho,3.º quartil,
2025,3,Região Autónoma da Madeira,NUTS I,3.º quartil,15.63
2025,30,Região Autónoma da Madeira,NUTS II,3.º quartil,15.63
2025,300,Região Autónoma da Madeira,NUTS III,3.º quartil,15.63
2025,3003101,Calheta (R.A.M.),Concelho,3.º quartil,9.29
2025,3003102,Câmara de Lobos,Concelho,3.º quartil,10.57
2025,3003103,Funchal,Concelho,3.º quartil,17.14
2025,3003104,Machico,Concelho,3.º quartil,10.19
2025,1A01114,Vila Franca de Xira,Concelho,3.º quartil,13.01
2025,1A01115,Amadora,Concelho,3.º quartil,15.96
2025,1C20214,Vidigueira,Concelho,3.º quartil,
2025,1C3,Alto Alentejo,NUTS III,3.º quartil,6.11
2025,1C31201,Alter do Chão,Concelho,3.º quartil,
2025,1C31202,Arronches,Concelho,3.º quartil,5.83
2025,1C31203,Avis,Concelho,3.º quartil,
2025,1C31204,Campo Maior,Concelho,3.º quartil,4.59
2025,1C31205,Castelo de Vide,Concelho,3.º quartil,
2025,1C31206,Crato,Concelho,3.º quartil,
2025,1C31207,Elvas,Concelho,3.º quartil,6.67
2025,1C31208,Fronteira,Concelho,3.º quartil,
2025,1D31412,Golegã,Concelho,3.º quartil,6.08
2025,1D31414,Rio Maior,Concelho,3.º quartil,7.45
2025,1D31415,Salvaterra de Magos,Concelho,3.º quartil,8.64
2025,1D31416,Santarém,Concelho,3.º quartil,9.46
2025,2,Região Autónoma dos Açores,NUTS I,3.º quartil,8.33
2025,20,Região Autónoma dos Açores,NUTS II,3.º quartil,8.33
2025,200,Região Autónoma dos Açores,NUTS III,3.º quartil,8.33
2025,2004101,Vila do Porto,Concelho,3.º quartil,
2025,2004201,Lagoa (R.A.A.),Concelho,3.º quartil,9.47
2025,2004202,Nordeste,Concelho,3.º quartil,
2025,2004203,Ponta Delgada,Concelho,3.º quartil,9.84
2025,2004204,Povoação,Concelho,3.º quartil,
2025,1A01116,Odivelas,Concelho,3.º quartil,15.27
2025,1B,Península de Setúbal,NUTS II,3.º quartil,14.02
2025,1B0,Península de Setúbal,NUTS III,3.º quartil,14.02
2025,1B01502,Alcochete,Concelho,3.º quartil,13.12
2025,1B01503,Almada,Concelho,3.º quartil,16.24
2025,1B01504,Barreiro,Concelho,3.º quartil,13.76
2025,1B01506,Moita,Concelho,3.º quartil,12.58
2025,1B01507,Montijo,Concelho,3.º quartil,12.06
2025,1B01508,Palmela,Concelho,3.º quartil,12.26
2025,1B01510,Seixal,Concelho,3.º quartil,13.52
2025,1B01511,Sesimbra,Concelho,3.º quartil,12.32
2025,1B01512,Setúbal,Concelho,3.º quartil,13.3
2025,1C,Alentejo,NUTS II,3.º quartil,8.58
2025,1C1,Alentejo Litoral,NUTS III,3.º quartil,12.84
2025,1C10211,Odemira,Concelho,3.º quartil,9.72
2025,1C11501,Alcácer do Sal,Concelho,3.º quartil,12.62
2025,1C11505,Grândola,Concelho,3.º quartil,13.99
2025,1C11509,Santiago do Cacém,Concelho,3.º quartil,13.1
2025,1C11513,Sines,Concelho,3.º quartil,16.94
2025,1C2,Baixo Alentejo,NUTS III,3.º quartil,7.5
2025,1C20201,Aljustrel,Concelho,3.º quartil,9.7
2025,1C20202,Almodôvar,Concelho,3.º quartil,6.61
2025,1C20203,Alvito,Concelho,3.º quartil,
2025,11B1713,Vila Pouca de Aguiar,Concelho,3.º quartil,5.68
2025,11C,Tâmega e Sousa,NUTS III,3.º quartil,6.4
2025,11C0106,Castelo de Paiva,Concelho,3.º quartil,6.25
2025,1C20204,Barrancos,Concelho,3.º quartil,
2025,1C20205,Beja,Concelho,3.º quartil,7.98
2025,1C20206,Castro Verde,Concelho,3.º quartil,6.94
2025,1C20207,Cuba,Concelho,3.º quartil,4.51
2025,1C20208,Ferreira do Alentejo,Concelho,3.º quartil,7.14
2025,1C20209,Mértola,Concelho,3.º quartil,
2025,1C20210,Moura,Concelho,3.º quartil,6.22
2025,1C20212,Ourique,Concelho,3.º quartil,
2025,1C20213,Serpa,Concelho,3.º quartil,6.19
2025,11C0305,Celorico de Basto,Concelho,3.º quartil,5.02
2025,11C1301,Amarante,Concelho,3.º quartil,6.12
2025,11C1307,Marco de Canaveses,Concelho,3.º quartil,6.25
2025,11C1302,Baião,Concelho,3.º quartil,5.18
2025,11C1303,Felgueiras,Concelho,3.º quartil,5.78
2025,11C1305,Lousada,Concelho,3.º quartil,6.3
2025,11C1309,Paços de Ferreira,Concelho,3.º quartil,7.37
2025,11C1311,Penafiel,Concelho,3.º quartil,7.5
2025,11C1804,Cinfães,Concelho,3.º quartil,5.49
2025,11C1813,Resende,Concelho,3.º quartil,4.48
2025,11D,Douro,NUTS III,3.º quartil,6.65
2025,11D0403,Carrazeda de Ansiães,Concelho,3.º quartil,
2025,11D0404,Freixo de Espada à Cinta,Concelho,3.º quartil,
2025,11D0409,Torre de Moncorvo,Concelho,3.º quartil,5
2025,11D0914,Vila Nova de Foz Côa,Concelho,3.º quartil,4.17
2025,11D1701,Alijó,Concelho,3.º quartil,4.24
2025,11D1704,Mesão Frio,Concelho,3.º quartil,
2025,11D1707,Murça,Concelho,3.º quartil,
2025,11D1708,Peso da Régua,Concelho,3.º quartil,6
2025,11D1710,Sabrosa,Concelho,3.º quartil,
2025,11D1711,Santa Marta de Penaguião,Concelho,3.º quartil,
2025,11D1714,Vila Real,Concelho,3.º quartil,8.03
2025,11D1801,Armamar,Concelho,3.º quartil,
2025,11D1805,Lamego,Concelho,3.º quartil,6.25
2025,11D1807,Moimenta da Beira,Concelho,3.º quartil,4.65
2025,11D1812,Penedono,Concelho,3.º quartil,
2025,11D1815,São João da Pesqueira,Concelho,3.º quartil,5.49
2025,11D1818,Sernancelhe,Concelho,3.º quartil,
2025,11D1819,Tabuaço,Concelho,3.º quartil,
2025,11D1820,Tarouca,Concelho,3.º quartil,4
2025,11E,Terras de Trás-os-Montes,NUTS III,3.º quartil,5.45
2025,11E0401,Alfândega da Fé,Concelho,3.º quartil,
2025,11E0402,Bragança,Concelho,3.º quartil,6.67
2025,11E0405,Macedo de Cavaleiros,Concelho,3.º quartil,4.61
2025,11E0406,Miranda do Douro,Concelho,3.º quartil,4.45
2025,11E0407,Mirandela,Concelho,3.º quartil,5
2025,11E0408,Mogadouro,Concelho,3.º quartil,3.59
2025,15,Algarve,NUTS II,3.º quartil,14.3
2025,11E0410,Vila Flor,Concelho,3.º quartil,3.74
2025,11E0411,Vimioso,Concelho,3.º quartil,
2025,11E0412,Vinhais,Concelho,3.º quartil,
2025,150,Algarve,NUTS III,3.º quartil,14.3
2025,1500801,Albufeira,Concelho,3.º quartil,15.13
2025,1500802,Alcoutim,Concelho,3.º quartil,
2025,1500803,Aljezur,Concelho,3.º quartil,11.2
2025,1500804,Castro Marim,Concelho,3.º quartil,12.01
2025,1500805,Faro,Concelho,3.º quartil,13.16
2025,1500806,Lagoa,Concelho,3.º quartil,13.49
2025,1500807,Lagos,Concelho,3.º quartil,16.27
2025,1500808,Loulé,Concelho,3.º quartil,16.42
2025,1500809,Monchique,Concelho,3.º quartil,9.74
2025,1500810,Olhão,Concelho,3.º quartil,11.74
2025,1500811,Portimão,Concelho,3.º quartil,14.72
2025,1500812,São Brás de Alportel,Concelho,3.º quartil,9.69
2025,1500813,Silves,Concelho,3.º quartil,12.73
2025,1500814,Tavira,Concelho,3.º quartil,13.72
2025,1500815,Vila do Bispo,Concelho,3.º quartil,11.46
2025,1500816,Vila Real de Santo António,Concelho,3.º quartil,11.97
2025,19,Centro,NUTS II,3.º quartil,9.04
2025,191,Região de Aveiro,NUTS III,3.º quartil,9.98
2025,1910101,Águeda,Concelho,3.º quartil,7.69
2025,1910102,Albergaria-a-Velha,Concelho,3.º quartil,7.96
2025,1910103,Anadia,Concelho,3.º quartil,8.1
2025,1910105,Aveiro,Concelho,3.º quartil,12.69
2025,1910108,Estarreja,Concelho,3.º quartil,8.38
2025,1910110,Ílhavo,Concelho,3.º quartil,10.77
2025,1910112,Murtosa,Concelho,3.º quartil,8.31
2025,1910114,Oliveira do Bairro,Concelho,3.º quartil,7.6
2025,1910115,Ovar,Concelho,3.º quartil,9
2025,1910117,Sever do Vouga,Concelho,3.º quartil,6.52
2025,1910118,Vagos,Concelho,3.º quartil,8.48
2025,192,Região de Coimbra,NUTS III,3.º quartil,10.14
2025,1920111,Mealhada,Concelho,3.º quartil,6.43
2025,1920604,Condeixa-a-Nova,Concelho,3.º quartil,7.05
2025,1920601,Arganil,Concelho,3.º quartil,6.11
2025,1920602,Cantanhede,Concelho,3.º quartil,7.67
2025,1920603,Coimbra,Concelho,3.º quartil,11.67
2025,1920605,Figueira da Foz,Concelho,3.º quartil,9.89
2025,1920606,Góis,Concelho,3.º quartil,
2025,1920607,Lousã,Concelho,3.º quartil,6.52
2025,1920608,Mira,Concelho,3.º quartil,8.33
2025,1920609,Miranda do Corvo,Concelho,3.º quartil,7.49
2025,1920610,Montemor-o-Velho,Concelho,3.º quartil,7.79
2025,1920611,Oliveira do Hospital,Concelho,3.º quartil,5.61
2025,1920612,Pampilhosa da Serra,Concelho,3.º quartil,
2025,1920613,Penacova,Concelho,3.º quartil,5.83
2025,1920614,Penela,Concelho,3.º quartil,7.83
2025,1920615,Soure,Concelho,3.º quartil,7.36
2025,1920616,Tábua,Concelho,3.º quartil,5.95
2025,1920617,Vila Nova de Poiares,Concelho,3.º quartil,5.83
2025,1921808,Mortágua,Concelho,3.º quartil,5.63
2025,193,Região de Leiria,NUTS III,3.º quartil,8.96
2025,1931002,Alvaiázere,Concelho,3.º quartil,5.33
2025,1931003,Ansião,Concelho,3.º quartil,5.81
2025,1931004,Batalha,Concelho,3.º quartil,8.04
2025,1931007,Castanheira de Pêra,Concelho,3.º quartil,5.71
2025,1931008,Figueiró dos Vinhos,Concelho,3.º quartil,6.25
2025,1931009,Leiria,Concelho,3.º quartil,10
2025,1931010,Marinha Grande,Concelho,3.º quartil,7.97
2025,1931013,Pedrógão Grande,Concelho,3.º quartil,6.16
2025,1931015,Pombal,Concelho,3.º quartil,7.29
2025,1931016,Porto de Mós,Concelho,3.º quartil,6.86
2025,194,Viseu Dão Lafões,NUTS III,3.º quartil,7.86
2025,1940901,Aguiar da Beira,Concelho,3.º quartil,4.55
2025,1941802,Carregal do Sal,Concelho,3.º quartil,6.08
2025,1941803,Castro Daire,Concelho,3.º quartil,6.03
2025,1941806,Mangualde,Concelho,3.º quartil,5.93
2025,1941809,Nelas,Concelho,3.º quartil,5.84
2025,1941816,São Pedro do Sul,Concelho,3.º quartil,7.39
2025,1941810,Oliveira de Frades,Concelho,3.º quartil,6.92
2025,1941811,Penalva do Castelo,Concelho,3.º quartil,5.83
2025,1941814,Santa Comba Dão,Concelho,3.º quartil,6.41
2025,1941817,Sátão,Concelho,3.º quartil,4.14
2025,1941821,Tondela,Concelho,3.º quartil,7.14
2025,1941822,Vila Nova de Paiva,Concelho,3.º quartil,5
2025,1941823,Viseu,Concelho,3.º quartil,8.68
2025,1941824,Vouzela,Concelho,3.º quartil,7.69
